date,pluie_mm,etp_mm,t_c,swi,sswi_10j,drainage_mm,ruissellement_mm
2015-03-24,5.1,1.4,5.6,0.833,-0.156,1.1,0.6
2015-03-25,0.3,1.4,2.4,0.841,-0.17,1.0,0.0
2015-03-26,2.2,1.2,2.9,0.836,-0.193,1.0,0.2
2015-03-27,4.1,1.9,6.1,0.834,-0.227,1.0,0.4
2015-03-28,6.7,1.1,7.5,0.85,-0.26,1.0,0.5
2015-03-29,26.3,0.7,7.9,0.887,-0.246,1.0,3.1
2015-03-30,13.8,1.0,9.3,0.95,-0.146,1.2,1.6
2015-03-31,6.3,1.2,8.6,0.97,0.051,1.4,0.6
2015-04-01,0.0,2.1,6.0,0.963,0.23,1.8,0.0
2015-04-02,3.4,1.2,5.1,0.955,0.355,2.1,0.2
2015-04-03,3.2,1.6,7.4,0.949,0.439,2.2,0.3
2015-04-04,2.5,1.3,6.4,0.95,0.492,2.2,0.2
2015-04-05,0.0,2.5,4.5,0.935,0.528,2.2,0.0
2015-04-06,0.0,3.6,6.3,0.916,0.563,2.2,0.0
2015-04-07,0.0,4.3,8.3,0.895,0.57,2.0,0.0
2015-04-08,0.0,3.2,9.8,0.874,0.545,1.9,0.0
2015-04-09,0.0,4.0,11.7,0.852,0.46,1.7,0.0
2015-04-10,0.2,3.6,10.7,0.834,0.354,1.5,0.0
2015-04-11,0.1,2.6,10.0,0.819,0.256,1.4,0.0
2015-04-12,0.0,3.2,11.9,0.804,0.167,1.2,0.0
2015-04-13,0.0,4.0,14.4,0.786,0.082,1.1,0.0
2015-04-14,0.0,4.1,16.7,0.766,-0.004,1.0,0.0
2015-04-15,0.0,5.4,16.1,0.743,-0.1,0.9,0.0
2015-04-16,17.7,3.2,13.2,0.737,-0.194,0.8,1.5
2015-04-17,2.3,1.2,10.4,0.786,-0.243,0.8,0.1
2015-04-18,4.4,2.4,11.6,0.79,-0.279,0.7,0.3
2015-04-19,11.1,1.8,9.9,0.794,-0.303,0.7,1.0
2015-04-20,1.9,2.3,11.6,0.816,-0.302,0.7,0.1
2015-04-21,0.0,4.2,13.5,0.8,-0.293,0.7,0.0
2015-04-22,0.0,4.7,15.3,0.779,-0.28,0.7,0.0
2015-04-23,0.0,3.2,13.2,0.764,-0.261,0.7,0.0
2015-04-24,3.4,3.3,14.7,0.752,-0.24,0.7,0.2
2015-04-25,7.6,1.6,12.5,0.773,-0.201,0.6,0.6
2015-04-26,40.9,2.4,12.3,0.801,-0.148,0.7,4.8
2015-04-27,4.8,1.1,9.5,0.91,-0.073,0.8,0.6
2015-04-28,0.0,3.2,7.2,0.901,-0.017,0.8,0.0
2015-04-29,0.0,3.3,7.5,0.887,0.019,0.9,0.0
2015-04-30,19.5,2.6,9.6,0.885,0.033,1.1,2.3
2015-05-01,29.9,0.8,12.0,0.991,0.098,1.5,4.4
2015-05-02,17.9,1.2,12.3,1.034,0.196,2.0,2.7
2015-05-03,3.7,2.4,16.3,1.058,0.327,3.1,0.5
2015-05-04,0.1,3.3,17.9,1.044,0.486,4.0,0.0
2015-05-05,1.1,3.3,13.4,1.015,0.638,4.3,0.1
2015-05-06,0.9,2.9,9.6,0.993,0.774,4.0,0.0
2015-05-07,1.8,3.8,11.0,0.966,0.831,3.5,0.1
2015-05-08,4.0,2.9,12.1,0.95,0.891,3.1,0.4
2015-05-09,0.3,3.8,13.0,0.937,0.96,2.7,0.0
2015-05-10,0.0,4.6,15.8,0.911,1.047,2.4,0.0
2015-05-11,0.0,5.6,19.2,0.878,1.032,2.2,0.0
2015-05-12,0.0,5.3,19.3,0.847,0.964,1.9,0.0
2015-05-13,0.0,5.7,19.2,0.817,0.85,1.6,0.0
2015-05-14,9.4,3.0,11.4,0.803,0.715,1.4,0.8
2015-05-15,0.2,2.7,9.4,0.815,0.584,1.3,0.0
2015-05-16,2.1,3.6,12.6,0.801,0.449,1.1,0.1
2015-05-17,0.0,4.3,14.2,0.787,0.312,1.0,0.0
2015-05-18,0.7,4.5,13.4,0.768,0.162,0.9,0.0
2015-05-19,1.1,3.4,9.6,0.755,0.004,0.9,0.0
2015-05-20,1.4,2.7,7.2,0.745,-0.153,0.8,0.1
2015-05-21,0.0,3.5,8.2,0.735,-0.282,0.7,0.0
2015-05-22,0.0,4.1,11.5,0.72,-0.386,0.7,0.0
2015-05-23,0.0,4.0,12.5,0.705,-0.46,0.6,0.0
2015-05-24,0.0,3.9,14.2,0.69,-0.533,0.6,0.0
2015-05-25,0.9,2.9,13.7,0.679,-0.608,0.6,0.0
2015-05-26,0.0,3.9,11.7,0.668,-0.663,0.5,0.0
2015-05-27,0.0,4.7,12.8,0.653,-0.706,0.5,0.0
2015-05-28,0.0,4.6,13.8,0.636,-0.754,0.5,0.0
2015-05-29,0.0,4.4,12.8,0.62,-0.796,0.4,0.0
2015-05-30,0.0,3.7,12.2,0.609,-0.845,0.4,0.0
2015-05-31,1.6,4.4,15.1,0.597,-0.911,0.4,0.1
2015-06-01,0.5,2.9,14.7,0.593,-0.98,0.3,0.0
2015-06-02,0.0,4.7,17.0,0.58,-1.033,0.3,0.0
2015-06-03,0.0,4.3,19.3,0.564,-1.084,0.3,0.0
2015-06-04,0.2,5.7,22.5,0.545,-1.12,0.3,0.0
2015-06-05,0.0,6.4,22.5,0.525,-1.156,0.3,0.0
2015-06-06,3.5,4.5,19.5,0.514,-1.196,0.2,0.1
2015-06-07,6.4,3.1,19.7,0.53,-1.216,0.2,0.3
2015-06-08,0.1,5.2,19.4,0.518,-1.243,0.2,0.0
2015-06-09,2.9,4.4,17.1,0.505,-1.282,0.2,0.1
2015-06-10,12.9,2.0,16.4,0.544,-1.284,0.2,0.6
2015-06-11,6.1,4.4,19.4,0.54,-1.276,0.2,0.3
2015-06-12,2.0,2.5,15.6,0.553,-1.245,0.2,0.0
2015-06-13,23.7,3.5,15.9,0.557,-1.2,0.2,1.6
2015-06-14,7.3,1.4,14.8,0.635,-1.103,0.2,0.5
2015-06-15,2.4,2.8,14.2,0.634,-0.999,0.2,0.1
2015-06-16,0.8,2.7,15.1,0.632,-0.893,0.2,0.0
2015-06-17,0.0,5.2,15.1,0.615,-0.813,0.2,0.0
2015-06-18,3.9,4.6,17.2,0.598,-0.735,0.2,0.2
2015-06-19,0.0,4.9,16.6,0.591,-0.652,0.2,0.0
2015-06-20,0.0,4.5,16.0,0.574,-0.597,0.2,0.0
2015-06-21,0.0,4.8,17.2,0.557,-0.554,0.2,0.0
2015-06-22,0.0,5.5,18.2,0.538,-0.531,0.2,0.0
2015-06-23,0.0,5.0,15.3,0.523,-0.52,0.2,0.0
2015-06-24,0.0,5.6,17.2,0.506,-0.556,0.2,0.0
2015-06-25,0.0,5.6,18.7,0.49,-0.599,0.2,0.0
2015-06-26,0.0,5.7,20.9,0.475,-0.65,0.1,0.0
2015-06-27,0.0,4.8,17.9,0.464,-0.701,0.1,0.0
2015-06-28,0.0,5.7,20.2,0.453,-0.755,0.1,0.0
2015-06-29,0.0,6.0,22.2,0.441,-0.817,0.1,0.0
2015-06-30,0.0,7.0,25.6,0.427,-0.881,0.1,0.0
2015-07-01,0.0,7.6,25.8,0.414,-0.936,0.1,0.0
2015-07-02,0.0,6.7,23.9,0.402,-0.98,0.1,0.0
2015-07-03,0.0,7.1,25.7,0.391,-1.022,0.1,0.0
2015-07-04,0.0,5.8,25.7,0.38,-1.078,0.1,0.0
2015-07-05,0.0,5.9,23.8,0.372,-1.15,0.1,0.0
2015-07-06,0.0,6.1,24.6,0.364,-1.225,0.1,0.0
2015-07-07,0.9,6.5,23.0,0.355,-1.266,0.1,0.0
2015-07-08,0.0,4.9,16.4,0.349,-1.326,0.1,0.0
2015-07-09,0.0,5.2,17.1,0.343,-1.379,0.1,0.0
2015-07-10,0.0,7.1,22.0,0.333,-1.45,0.1,0.0
2015-07-11,0.0,5.3,19.5,0.326,-1.502,0.1,0.0
2015-07-12,0.0,5.2,18.6,0.319,-1.535,0.1,0.0
2015-07-13,0.0,5.2,19.2,0.313,-1.568,0.1,0.0
2015-07-14,0.0,5.3,19.8,0.306,-1.609,0.1,0.0
2015-07-15,0.0,6.3,23.5,0.297,-1.657,0.1,0.0
2015-07-16,0.0,7.3,26.0,0.286,-1.694,0.1,0.0
2015-07-17,0.0,5.8,25.0,0.278,-1.733,0.1,0.0
2015-07-18,3.4,4.7,24.2,0.273,-1.747,0.0,0.0
2015-07-19,0.0,4.1,20.9,0.275,-1.758,0.0,0.0
2015-07-20,0.0,4.0,19.9,0.27,-1.766,0.0,0.0
2015-07-21,0.0,6.0,24.5,0.262,-1.823,0.0,0.0
2015-07-22,0.0,3.8,22.4,0.257,-1.84,0.0,0.0
2015-07-23,0.0,5.0,20.7,0.252,-1.839,0.0,0.0
2015-07-24,0.1,5.2,20.4,0.248,-1.86,0.0,0.0
2015-07-25,0.0,4.8,16.4,0.244,-1.892,0.0,0.0
2015-07-26,0.9,4.2,16.9,0.241,-1.9,0.0,0.0
2015-07-27,0.6,4.4,17.0,0.239,-1.913,0.0,0.0
2015-07-28,9.4,3.2,16.1,0.243,-1.912,0.0,0.1
2015-07-29,10.7,2.3,15.4,0.297,-1.898,0.0,0.2
2015-07-30,0.0,4.7,14.7,0.29,-1.887,0.0,0.0
2015-07-31,1.2,3.9,15.7,0.277,-1.869,0.4,0.0
2015-08-01,0.0,2.9,15.4,0.272,-1.855,0.4,0.0
2015-08-02,0.0,5.5,19.3,0.263,-1.852,0.4,0.0
2015-08-03,5.9,5.3,23.7,0.256,-1.847,0.4,0.0
2015-08-04,1.9,3.7,19.3,0.269,-1.825,0.4,0.1
2015-08-05,0.0,5.1,23.2,0.259,-1.804,0.4,0.0
2015-08-06,0.0,4.8,23.6,0.251,-1.773,0.4,0.0
2015-08-07,5.1,5.3,23.0,0.247,-1.735,0.4,0.0
2015-08-08,18.3,1.5,16.8,0.274,-1.706,0.4,0.3
2015-08-09,3.1,1.4,14.4,0.328,-1.633,0.4,0.4
2015-08-10,0.0,3.8,18.3,0.319,-1.553,0.4,0.0
2015-08-11,0.0,5.2,21.4,0.302,-1.482,0.4,0.0
2015-08-12,8.1,5.6,23.6,0.286,-1.424,0.4,0.0
2015-08-13,23.3,2.0,16.7,0.32,-1.353,0.4,0.5
2015-08-14,22.9,1.0,13.8,0.431,-1.222,0.4,2.1
2015-08-15,0.2,3.0,12.9,0.449,-1.071,0.4,0.0
2015-08-16,0.0,3.4,12.7,0.437,-0.921,0.4,0.0
2015-08-17,0.0,2.8,13.8,0.426,-0.777,0.4,0.0
2015-08-18,0.1,3.0,13.9,0.415,-0.659,0.4,0.0
2015-08-19,0.0,3.5,15.1,0.404,-0.585,0.4,0.0
2015-08-20,0.0,3.5,17.1,0.392,-0.517,0.4,0.0
2015-08-21,0.0,3.6,19.4,0.378,-0.447,0.4,0.0
2015-08-22,18.0,5.2,21.0,0.37,-0.374,0.4,0.0
2015-08-23,12.1,1.4,16.0,0.45,-0.274,0.4,1.6
2015-08-24,1.2,2.5,13.7,0.452,-0.246,0.4,0.0
2015-08-25,0.1,2.7,14.2,0.442,-0.245,0.4,0.0
2015-08-26,0.0,4.8,18.9,0.425,-0.251,0.4,0.0
2015-08-27,2.8,3.9,20.6,0.411,-0.26,0.4,0.0
2015-08-28,0.0,3.1,20.6,0.408,-0.261,0.4,0.1
2015-08-29,0.0,4.5,21.8,0.393,-0.264,0.4,0.0
2015-08-30,0.0,5.9,22.5,0.373,-0.268,0.4,0.0
2015-08-31,21.5,3.0,20.0,0.377,-0.26,0.4,0.3
2015-09-01,4.8,2.1,15.4,0.444,-0.208,0.4,1.0
2015-09-02,0.0,2.9,13.3,0.436,-0.202,0.4,0.0
2015-09-03,0.1,2.9,13.1,0.426,-0.202,0.4,0.0
2015-09-04,0.0,2.9,11.2,0.415,-0.202,0.4,0.0
2015-09-05,0.0,2.6,11.2,0.406,-0.198,0.4,0.0
2015-09-06,0.0,2.8,10.6,0.398,-0.199,0.3,0.0
2015-09-07,0.0,3.6,11.9,0.389,-0.213,0.3,0.0
2015-09-08,0.0,3.5,13.9,0.379,-0.23,0.3,0.0
2015-09-09,0.0,3.1,14.0,0.37,-0.25,0.3,0.0
2015-09-10,0.0,2.9,14.1,0.363,-0.277,0.3,0.0
2015-09-11,1.8,2.9,15.4,0.357,-0.355,0.3,0.0
2015-09-12,25.1,1.0,15.3,0.405,-0.408,0.3,1.1
2015-09-13,5.4,1.9,15.1,0.444,-0.436,0.3,0.2
2015-09-14,10.3,1.2,11.9,0.481,-0.435,0.4,0.9
2015-09-15,12.0,1.3,13.3,0.491,-0.432,0.3,0.1
2015-09-16,30.1,1.8,15.9,0.549,-0.394,0.4,2.2
2015-09-17,6.0,0.9,11.7,0.624,-0.297,0.4,2.0
2015-09-18,8.8,1.6,12.0,0.63,-0.173,0.4,0.3
2015-09-19,2.2,2.0,11.9,0.65,-0.025,0.4,0.8
2015-09-20,0.1,2.3,11.2,0.642,0.112,0.4,0.0
2015-09-21,1.9,2.2,10.8,0.633,0.251,0.4,0.0
2015-09-22,14.0,1.1,10.9,0.652,0.371,0.4,0.9
2015-09-23,0.2,1.9,8.9,0.666,0.473,0.4,0.3
2015-09-24,0.0,1.9,9.7,0.658,0.539,0.4,0.0
2015-09-25,0.0,2.1,13.0,0.65,0.586,0.4,0.0
2015-09-26,0.1,2.5,12.7,0.641,0.596,0.4,0.0
2015-09-27,0.0,2.4,12.1,0.632,0.563,0.4,0.0
2015-09-28,0.0,2.6,11.6,0.621,0.539,0.4,0.0
2015-09-29,1.0,2.2,10.4,0.612,0.512,0.4,0.0
2015-09-30,0.0,2.1,12.5,0.605,0.485,0.4,0.0
2015-10-01,0.0,2.1,9.8,0.597,0.452,0.4,0.0
2015-10-02,1.5,1.7,12.2,0.59,0.377,0.4,0.0
2015-10-03,17.3,0.9,9.1,0.604,0.286,0.4,0.7
2015-10-04,1.7,1.4,10.1,0.647,0.21,0.4,0.8
2015-10-05,5.9,1.7,15.6,0.644,0.158,0.4,0.0
2015-10-06,16.0,1.2,14.3,0.671,0.123,0.4,1.2
2015-10-07,3.4,1.2,10.4,0.705,0.112,0.4,0.8
2015-10-08,0.0,1.6,9.6,0.706,0.112,0.4,0.2
2015-10-09,0.0,1.7,9.7,0.698,0.119,0.4,0.0
2015-10-10,0.0,1.6,10.9,0.69,0.124,0.4,0.0
2015-10-11,0.1,1.5,10.4,0.681,0.127,0.4,0.0
2015-10-12,0.5,1.1,10.2,0.675,0.132,0.4,0.0
2015-10-13,0.0,1.2,7.5,0.671,0.134,0.4,0.0
2015-10-14,0.6,1.1,2.7,0.666,0.119,0.4,0.0
2015-10-15,2.7,0.6,3.2,0.671,0.108,0.4,0.2
2015-10-16,0.0,0.9,4.7,0.668,0.083,0.4,0.0
2015-10-17,0.0,1.1,7.3,0.663,0.04,0.4,0.0
2015-10-18,0.0,1.2,8.5,0.657,-0.008,0.4,0.0
2015-10-19,0.0,1.7,8.2,0.649,-0.056,0.4,0.0
2015-10-20,0.0,1.6,7.1,0.642,-0.102,0.4,0.0
2015-10-21,0.6,1.0,6.6,0.636,-0.149,0.4,0.0
2015-10-22,1.6,0.5,7.1,0.638,-0.195,0.4,0.1
2015-10-23,0.1,1.1,9.5,0.635,-0.25,0.4,0.0
2015-10-24,0.0,1.4,10.7,0.628,-0.308,0.4,0.0
2015-10-25,0.0,1.1,11.8,0.623,-0.36,0.4,0.0
2015-10-26,0.0,1.8,11.3,0.616,-0.405,0.4,0.0
2015-10-27,22.8,1.2,14.1,0.631,-0.439,0.4,0.8
2015-10-28,1.8,0.8,9.1,0.686,-0.446,0.4,1.0
2015-10-29,0.0,0.9,9.1,0.685,-0.452,0.4,0.0
2015-10-30,0.0,1.7,10.0,0.676,-0.457,0.4,0.0
2015-10-31,0.0,2.4,13.4,0.665,-0.461,0.4,0.0
2015-11-01,0.0,1.4,9.9,0.657,-0.467,0.4,0.0
2015-11-02,15.7,2.2,10.8,0.655,-0.476,0.4,0.0
2015-11-03,6.1,1.6,13.7,0.695,-0.469,0.4,1.3
2015-11-04,0.9,0.9,11.7,0.708,-0.464,0.4,0.5
2015-11-05,0.4,1.0,11.1,0.702,-0.469,0.4,0.0
2015-11-06,0.5,0.7,13.2,0.7,-0.486,0.4,0.1
2015-11-07,0.2,1.2,13.6,0.695,-0.53,0.4,0.0
2015-11-08,0.0,1.7,13.8,0.686,-0.578,0.4,0.0
2015-11-09,0.1,0.7,11.3,0.679,-0.625,0.4,0.0
2015-11-10,0.0,0.7,9.1,0.674,-0.669,0.4,0.0
2015-11-11,0.0,0.6,8.7,0.667,-0.715,0.4,0.0
2015-11-12,0.1,0.7,8.3,0.661,-0.776,0.4,0.0
2015-11-13,0.2,0.4,7.1,0.658,-0.836,0.4,0.0
2015-11-14,0.0,0.4,6.1,0.655,-0.884,0.4,0.0
2015-11-15,0.0,0.5,7.1,0.65,-0.927,0.4,0.0
2015-11-16,0.2,0.5,6.9,0.646,-0.97,0.4,0.0
2015-11-17,10.1,0.4,9.0,0.662,-1.005,0.4,0.7
2015-11-18,3.2,0.5,12.0,0.675,-1.029,0.4,0.0
2015-11-19,14.7,0.4,11.9,0.705,-1.038,0.4,1.2
2015-11-20,41.5,0.4,11.3,0.794,-1.008,0.4,3.9
2015-11-21,3.5,0.4,3.1,0.864,-0.95,0.4,1.8
2015-11-22,0.0,0.4,-0.1,0.861,-0.891,0.4,0.0
2015-11-23,0.0,0.3,-0.9,0.857,-0.829,0.5,0.0
2015-11-24,5.0,0.4,-2.0,0.855,-0.762,0.5,0.0
2015-11-25,7.1,0.4,4.0,0.886,-0.682,0.6,1.6
2015-11-26,0.2,0.4,3.7,0.887,-0.602,0.6,0.0
2015-11-27,4.1,0.3,1.9,0.883,-0.52,0.6,0.1
2015-11-28,0.9,0.3,2.7,0.886,-0.421,0.7,0.4
2015-11-29,6.4,0.4,5.6,0.893,-0.325,0.7,0.7
2015-11-30,0.2,0.3,8.2,0.896,-0.291,0.7,0.1
2015-12-01,0.0,0.3,5.6,0.888,-0.293,0.7,0.0
2015-12-02,0.0,0.4,1.9,0.881,-0.289,0.7,0.0
2015-12-03,0.1,0.7,3.0,0.873,-0.282,0.7,0.0
2015-12-04,0.0,0.3,5.3,0.865,-0.292,0.7,0.0
2015-12-05,0.0,0.2,2.3,0.858,-0.331,0.7,0.0
2015-12-06,0.0,0.9,7.9,0.85,-0.373,0.7,0.0
2015-12-07,0.0,1.0,8.3,0.841,-0.427,0.7,0.0
2015-12-08,2.5,0.6,8.5,0.836,-0.513,0.7,0.1
2015-12-09,0.0,0.3,3.7,0.833,-0.667,0.6,0.0
2015-12-10,0.0,0.8,1.4,0.826,-0.899,0.6,0.0
2015-12-11,0.0,0.3,3.9,0.82,-1.12,0.6,0.0
2015-12-12,0.0,0.3,3.9,0.814,-1.279,0.6,0.0
2015-12-13,0.1,0.2,2.0,0.808,-1.405,0.6,0.0
2015-12-14,0.0,0.8,6.3,0.802,-1.449,0.6,0.0
2015-12-15,0.2,0.9,8.0,0.796,-1.445,0.6,0.0
2015-12-16,0.0,0.3,7.9,0.791,-1.449,0.6,0.0
2015-12-17,0.0,1.1,9.7,0.785,-1.485,0.6,0.0
2015-12-18,0.0,0.7,8.3,0.78,-1.522,0.6,0.0
2015-12-19,0.0,0.9,8.5,0.775,-1.594,0.6,0.0
2015-12-20,6.2,1.0,10.6,0.771,-1.647,0.6,0.1
2015-12-21,0.1,0.2,7.2,0.784,-1.678,0.5,0.5
2015-12-22,0.1,0.6,6.5,0.779,-1.7,0.5,0.0
2015-12-23,0.0,0.7,7.5,0.774,-1.722,0.5,0.0
2015-12-24,0.0,0.7,7.7,0.769,-1.747,0.5,0.0
2015-12-25,0.0,0.6,6.4,0.764,-1.766,0.5,0.0
2015-12-26,0.0,0.7,5.3,0.759,-1.798,0.5,0.0
2015-12-27,0.0,0.5,4.8,0.753,-1.826,0.5,0.0
2015-12-28,4.2,1.5,8.9,0.748,-1.849,0.5,0.0
2015-12-29,1.7,0.5,6.5,0.76,-1.857,0.5,0.5
2015-12-30,4.0,1.3,7.4,0.757,-1.876,0.5,0.0
2015-12-31,1.4,0.5,6.4,0.767,-1.893,0.5,0.4
2016-01-01,8.5,0.4,6.2,0.767,-1.902,0.5,0.0
2016-01-02,6.2,0.4,6.2,0.792,-1.884,0.5,0.9
2016-01-03,21.3,0.3,4.6,0.839,-1.835,0.5,2.2
2016-01-04,22.4,0.3,5.4,0.903,-1.75,0.6,2.8
2016-01-05,14.8,0.3,3.7,0.956,-1.635,0.6,2.3
2016-01-06,35.8,0.3,4.1,1.029,-1.465,0.7,4.8
2016-01-07,31.9,0.4,6.6,1.142,-1.149,1.2,6.8
2016-01-08,12.6,0.4,7.7,1.167,-0.752,2.1,2.2
2016-01-09,15.4,0.3,7.4,1.172,-0.341,2.8,2.0
2016-01-10,31.2,0.4,5.2,1.205,0.136,3.2,5.4
2016-01-11,26.8,0.4,4.8,1.233,0.587,8.4,4.5
2016-01-12,9.5,0.3,2.8,1.237,0.976,16.4,3.1
2016-01-13,6.4,0.5,1.8,1.184,1.311,15.9,0.0
2016-01-14,1.7,0.4,2.2,1.154,1.644,12.4,1.2
2016-01-15,0.0,0.3,0.0,1.115,1.912,10.1,0.1
2016-01-16,0.0,0.2,0.0,1.085,2.024,8.1,0.1
2016-01-17,0.0,0.3,-1.3,1.058,1.947,6.7,0.0
2016-01-18,6.0,0.5,-0.1,1.044,1.768,5.5,0.6
2016-01-19,4.5,0.3,2.3,1.049,1.674,4.9,1.0
2016-01-20,0.1,0.3,1.4,1.036,1.574,4.7,0.0
2016-01-21,0.0,0.3,0.5,1.018,1.385,4.4,0.0
2016-01-22,3.3,0.7,1.8,1.003,1.192,4.1,0.3
2016-01-23,0.0,0.4,4.7,0.994,1.045,3.8,0.1
2016-01-24,0.0,0.6,4.3,0.977,0.909,3.5,0.0
2016-01-25,0.0,1.1,6.7,0.96,0.791,3.1,0.0
2016-01-26,0.1,0.6,6.3,0.946,0.623,2.9,0.0
2016-01-27,0.0,0.7,6.6,0.932,0.477,2.6,0.0
2016-01-28,0.8,0.5,6.0,0.922,0.321,2.4,0.0
2016-01-29,0.1,0.4,4.7,0.914,0.17,2.2,0.1
2016-01-30,31.9,0.4,4.6,0.944,0.075,2.0,2.6
2016-01-31,26.0,0.4,9.1,1.047,0.117,2.2,5.3
2016-02-01,2.5,0.5,8.8,1.074,0.201,3.1,0.7
2016-02-02,9.2,0.4,7.6,1.067,0.282,4.4,0.7
2016-02-03,2.3,0.5,3.9,1.072,0.358,5.0,0.8
2016-02-04,2.3,0.4,1.6,1.054,0.425,5.2,0.2
2016-02-05,0.0,0.7,7.0,1.036,0.509,5.1,0.1
2016-02-06,16.9,1.7,8.0,1.02,0.596,4.7,0.0
2016-02-07,10.7,0.6,5.0,1.058,0.734,4.4,3.0
2016-02-08,35.9,0.5,6.8,1.113,0.967,4.6,4.9
2016-02-09,21.0,0.6,5.6,1.196,1.277,7.3,5.7
2016-02-10,0.9,0.4,1.0,1.21,1.436,11.9,2.9
2016-02-11,11.8,0.4,1.4,1.179,1.511,13.3,1.3
2016-02-12,20.0,0.5,4.8,1.187,1.621,12.0,3.0
2016-02-13,29.5,0.8,6.3,1.192,1.76,12.0,3.1
2016-02-14,4.2,0.5,3.6,1.211,1.887,12.6,3.4
2016-02-15,0.0,0.7,0.9,1.161,1.957,13.4,0.0
2016-02-16,0.0,0.7,-1.2,1.117,2.015,10.8,0.1
2016-02-17,0.0,0.8,-0.8,1.081,2.054,8.2,0.0
2016-02-18,0.0,0.5,-0.7,1.061,2.009,6.7,0.5
2016-02-19,0.5,0.6,0.7,1.042,1.937,5.5,0.0
2016-02-20,2.7,0.7,4.7,1.029,1.814,4.9,0.3
2016-02-21,0.4,0.7,6.9,1.012,1.677,4.5,0.0
2016-02-22,6.9,0.7,5.1,0.998,1.479,4.0,0.3
2016-02-23,19.1,0.6,7.0,1.03,1.272,3.7,2.5
2016-02-24,6.7,0.6,7.1,1.05,1.055,3.8,1.1
2016-02-25,6.0,0.7,4.5,1.062,0.952,4.2,1.3
2016-02-26,0.0,1.1,0.8,1.045,0.885,4.7,0.0
2016-02-27,0.9,1.2,4.7,1.026,0.831,4.5,0.0
2016-02-28,0.9,1.0,3.5,1.011,0.78,4.4,0.2
2016-02-29,0.0,0.9,0.3,0.994,0.726,3.9,0.0
2016-03-01,13.7,0.8,2.0,0.987,0.672,3.6,0.6
2016-03-02,17.4,0.7,4.9,1.032,0.665,3.3,2.9
2016-03-03,12.4,0.7,3.7,1.051,0.684,3.6,1.3
2016-03-04,31.7,0.5,4.8,1.113,0.714,4.3,5.0
2016-03-05,3.3,0.5,1.3,1.146,0.75,6.6,1.9
2016-03-06,0.0,0.8,1.1,1.123,0.768,8.2,0.3
2016-03-07,0.5,0.9,1.3,1.095,0.788,7.9,0.2
2016-03-08,0.0,1.1,0.3,1.065,0.806,7.0,0.0
2016-03-09,12.8,0.7,1.0,1.065,0.843,5.8,1.7
2016-03-10,0.0,1.4,4.0,1.063,0.916,5.4,0.3
2016-03-11,0.0,1.7,4.2,1.038,1.001,5.2,0.0
2016-03-12,0.0,1.9,4.1,1.014,1.042,4.8,0.0
2016-03-13,0.0,1.7,3.2,0.992,1.065,4.2,0.0
2016-03-14,0.0,1.8,5.8,0.972,1.038,3.7,0.0
2016-03-15,0.0,1.9,6.3,0.954,0.986,3.3,0.0
2016-03-16,0.1,1.4,2.1,0.938,0.943,2.8,0.0
2016-03-17,5.2,0.7,3.0,0.934,0.92,2.7,0.5
2016-03-18,0.0,1.7,6.5,0.929,0.865,2.3,0.0
2016-03-19,1.2,2.4,7.6,0.914,0.763,2.2,0.0
2016-03-20,1.6,1.2,7.3,0.905,0.664,2.1,0.1
2016-03-21,0.0,2.0,6.9,0.897,0.57,1.9,0.1
2016-03-22,0.0,2.6,5.9,0.882,0.486,1.8,0.0
2016-03-23,0.0,2.3,5.2,0.868,0.409,1.7,0.0
2016-03-24,0.0,2.0,5.6,0.856,0.342,1.5,0.0
2016-03-25,3.6,1.1,5.7,0.852,0.279,1.4,0.2
2016-03-26,17.3,2.0,11.2,0.853,0.225,1.4,0.0
2016-03-27,4.7,1.2,5.7,0.898,0.212,1.3,2.0
2016-03-28,3.1,1.5,7.5,0.904,0.211,1.3,0.5
2016-03-29,2.2,1.2,8.4,0.898,0.225,1.3,0.1
2016-03-30,0.0,2.9,12.2,0.887,0.219,1.4,0.0
2016-03-31,13.6,1.9,8.3,0.886,0.207,1.4,0.7
2016-04-01,0.7,1.2,3.7,0.909,0.245,1.4,0.8
2016-04-02,1.9,1.2,8.9,0.907,0.278,1.4,0.2
2016-04-03,8.7,3.2,12.4,0.898,0.303,1.5,0.1
2016-04-04,30.6,1.6,7.5,0.93,0.347,1.5,2.3
2016-04-05,0.7,1.4,9.2,0.999,0.431,1.7,2.8
2016-04-06,1.9,2.3,7.3,0.986,0.474,2.0,0.0
2016-04-07,0.9,2.0,5.6,0.976,0.5,2.5,0.2
2016-04-08,0.0,1.8,3.9,0.961,0.531,2.6,0.0
2016-04-09,2.1,1.8,5.1,0.948,0.57,2.6,0.1
2016-04-10,3.6,3.3,10.9,0.933,0.602,2.5,0.0
2016-04-11,8.1,1.6,9.9,0.949,0.626,2.3,1.3
2016-04-12,1.6,2.4,10.2,0.939,0.649,2.2,0.0
2016-04-13,5.8,1.5,7.6,0.943,0.685,2.2,0.7
2016-04-14,18.2,2.3,9.5,0.941,0.708,2.1,0.3
2016-04-15,17.2,1.8,10.9,0.989,0.716,2.2,2.9
2016-04-16,17.6,2.3,10.9,1.029,0.758,2.5,2.5
2016-04-17,4.9,1.2,6.7,1.067,0.832,3.0,2.2
